website_session_id,user_id,utm_source,utm_campaign,utm_content,device_type,http_referer
251769,215926,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
251780,215937,NULL,NULL,NULL,desktop,https://www.gsearch.com
251792,179484,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
251810,215963,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
251825,215976,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
251841,198543,NULL,NULL,NULL,desktop,NULL
251850,188073,NULL,NULL,NULL,desktop,https://www.gsearch.com
251885,196487,NULL,NULL,NULL,desktop,NULL
251934,204024,NULL,NULL,NULL,desktop,NULL
251948,216068,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
251969,192735,NULL,NULL,NULL,desktop,NULL
251971,199175,NULL,NULL,NULL,desktop,https://www.gsearch.com
251981,216087,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
251982,216088,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252017,216114,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252045,205906,NULL,NULL,NULL,desktop,https://www.gsearch.com
252082,216165,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252083,216166,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252103,216182,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252104,216183,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252147,216215,NULL,NULL,NULL,mobile,NULL
252151,211996,NULL,NULL,NULL,desktop,NULL
252155,216222,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252170,216231,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252177,216238,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252188,216248,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252194,216251,NULL,NULL,NULL,desktop,https://www.bsearch.com
252203,181373,NULL,NULL,NULL,desktop,https://www.gsearch.com
252212,216266,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252220,216273,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252223,216275,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
252225,205239,NULL,NULL,NULL,mobile,NULL
252226,216277,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252238,216286,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252264,216309,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252266,216311,NULL,NULL,NULL,desktop,https://www.gsearch.com
252268,216312,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
252270,216313,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252318,216355,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252323,216359,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252349,216378,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252354,187805,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
252358,208387,NULL,NULL,NULL,mobile,NULL
252370,216395,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252395,216415,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252411,216427,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252441,202324,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
252447,216454,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
252454,216459,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252461,216466,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252479,191351,NULL,NULL,NULL,desktop,https://www.gsearch.com
252507,216503,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252514,216509,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252534,216528,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
252535,211059,NULL,NULL,NULL,desktop,NULL
252538,216531,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
252543,216536,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252558,197683,NULL,NULL,NULL,mobile,NULL
252583,216567,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252588,216571,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252600,216580,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252606,216585,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
252640,216616,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252645,216620,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252675,216644,NULL,NULL,NULL,desktop,https://www.gsearch.com
252684,178640,NULL,NULL,NULL,desktop,https://www.gsearch.com
252710,216671,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252712,216673,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252727,185452,NULL,NULL,NULL,desktop,https://www.gsearch.com
252747,216699,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252748,216700,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252770,216719,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252772,216721,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
252773,216722,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
252775,216723,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252791,216738,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
252800,216747,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252844,216785,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252846,200777,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
252854,216794,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252884,174505,NULL,NULL,NULL,desktop,NULL
252886,195509,NULL,NULL,NULL,mobile,https://www.gsearch.com
252888,216820,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252904,216834,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
252914,205289,NULL,NULL,NULL,desktop,NULL
252926,216855,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252961,216884,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252984,216905,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
252987,216908,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253037,216949,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253039,216951,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253065,188477,NULL,NULL,NULL,desktop,https://www.bsearch.com
253068,216976,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253087,216994,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
253090,216996,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253097,217001,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253142,217039,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253147,217044,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253151,217048,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253161,217056,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
253166,217060,NULL,NULL,NULL,desktop,https://www.gsearch.com
253168,217062,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253172,217066,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253181,217074,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253191,217084,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253193,217086,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253194,217087,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253219,217107,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253234,217119,NULL,NULL,NULL,desktop,https://www.bsearch.com
253322,217187,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253324,217189,NULL,NULL,NULL,mobile,NULL
253334,217199,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253358,217220,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253366,213936,NULL,NULL,NULL,desktop,https://www.gsearch.com
253429,217278,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253451,217298,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
253461,217306,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253467,217312,NULL,NULL,NULL,mobile,https://www.gsearch.com
253478,217321,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253479,217322,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253507,217342,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253521,217353,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253522,217354,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253548,217375,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253573,178114,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
253578,200724,NULL,NULL,NULL,desktop,https://www.gsearch.com
253580,217400,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253583,217403,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
253640,217446,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
253653,217456,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253663,217466,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253670,217471,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253677,217476,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253713,217506,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253728,217516,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253748,217531,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253755,196494,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
253765,217546,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253779,217559,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253789,209186,NULL,NULL,NULL,mobile,https://www.gsearch.com
253800,217574,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
253804,217578,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253833,217600,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
253847,217613,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253871,217633,NULL,NULL,NULL,mobile,NULL
253885,217645,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253890,217649,NULL,NULL,NULL,desktop,https://www.gsearch.com
253905,217660,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253906,217661,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253915,217667,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253918,217669,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
253935,204749,NULL,NULL,NULL,desktop,NULL
253952,213002,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
253993,182696,NULL,NULL,NULL,desktop,https://www.gsearch.com
253995,200271,NULL,NULL,NULL,desktop,https://www.bsearch.com
253997,199036,NULL,NULL,NULL,desktop,NULL
253998,205375,NULL,NULL,NULL,mobile,https://www.gsearch.com
254008,217731,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254031,199211,NULL,NULL,NULL,desktop,https://www.gsearch.com
254053,217765,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254055,217767,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254056,217768,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254081,217787,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254084,217789,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254122,217815,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254139,217828,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
254141,217829,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254142,217830,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254148,196664,NULL,NULL,NULL,desktop,https://www.gsearch.com
254159,217841,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
254219,217890,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254222,217892,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254243,217909,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254255,217918,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254263,217926,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254264,217927,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254296,217951,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
254297,217952,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254319,217970,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254324,217974,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254328,217977,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254332,217980,NULL,NULL,NULL,desktop,https://www.gsearch.com
254335,217983,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254354,217999,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
254357,218001,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254363,218005,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254367,218009,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254390,218028,NULL,NULL,NULL,desktop,https://www.bsearch.com
254394,218030,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254396,218032,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254403,218038,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254408,218042,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254416,218050,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254418,218052,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254427,218058,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254442,218072,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254445,218075,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254498,218116,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254507,218124,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254513,218128,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254514,218129,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254534,218147,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254544,218155,NULL,NULL,NULL,desktop,https://www.gsearch.com
254548,218158,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254555,218165,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254573,218175,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254579,218180,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254589,218190,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254597,218197,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254605,218202,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254609,218206,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254611,190302,NULL,NULL,NULL,mobile,https://www.gsearch.com
254621,218216,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254648,202243,NULL,NULL,NULL,desktop,https://www.gsearch.com
254659,213669,NULL,NULL,NULL,desktop,NULL
254711,202430,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
254719,218296,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
254720,218297,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254766,218338,NULL,NULL,NULL,desktop,https://www.gsearch.com
254768,218340,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254769,213218,NULL,NULL,NULL,mobile,https://www.gsearch.com
254778,206623,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
254808,218373,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254809,218374,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
254813,193505,NULL,NULL,NULL,desktop,https://www.bsearch.com
254862,218408,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
254877,218419,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254894,198379,NULL,NULL,NULL,desktop,https://www.bsearch.com
254896,209651,NULL,NULL,NULL,desktop,NULL
254903,218440,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
254916,218451,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
254923,183208,NULL,NULL,NULL,desktop,NULL
254934,218464,NULL,NULL,NULL,desktop,https://www.gsearch.com
254959,189135,NULL,NULL,NULL,mobile,NULL
255013,218523,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255015,218525,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255024,218533,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255028,218536,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255043,218551,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255044,190540,NULL,NULL,NULL,desktop,https://www.gsearch.com
255046,218553,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255059,218565,NULL,NULL,NULL,desktop,NULL
255062,218567,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255073,218576,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255082,218582,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255102,218601,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255152,218645,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255163,218653,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
255174,218659,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255204,218685,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255211,218692,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255214,218694,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255222,218700,NULL,NULL,NULL,desktop,NULL
255247,218722,NULL,NULL,NULL,mobile,https://www.bsearch.com
255280,218751,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255286,218757,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255290,218760,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
255301,218769,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255313,204131,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
255314,218777,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255315,218778,NULL,NULL,NULL,desktop,NULL
255323,193546,NULL,NULL,NULL,desktop,https://www.bsearch.com
255332,218792,NULL,NULL,NULL,desktop,https://www.gsearch.com
255340,216139,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
255351,218806,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255363,218815,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255393,218839,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255401,218846,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255408,218852,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255409,218853,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
255433,218873,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255481,218913,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255483,205655,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
255513,218936,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255519,202284,NULL,NULL,NULL,desktop,https://www.gsearch.com
255587,218997,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255592,219002,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
255597,219007,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255608,219016,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
255626,219028,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255634,219034,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255637,219036,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255653,219052,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255654,219053,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255671,219068,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255710,219099,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
255721,219110,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255737,219125,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255740,219128,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255765,219149,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255768,219152,NULL,NULL,NULL,desktop,https://www.bsearch.com
255770,219154,NULL,NULL,NULL,desktop,NULL
255790,219168,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255829,219199,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255839,192619,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
255844,206244,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
255851,219216,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255853,219218,NULL,NULL,NULL,desktop,https://www.gsearch.com
255867,219230,NULL,NULL,NULL,desktop,https://www.bsearch.com
255870,219233,NULL,NULL,NULL,desktop,https://www.gsearch.com
255871,219234,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255883,219245,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255893,219252,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255903,219260,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
255913,219268,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255919,219273,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255927,219278,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255933,204298,NULL,NULL,NULL,desktop,NULL
255939,219288,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
255964,219305,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255967,219307,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
255981,219318,bsearch,nonbrand,b_ad_1,mobile,https://www.bsearch.com
255985,219322,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256002,219334,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256004,219336,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256008,219339,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256025,219352,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256037,219363,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256102,203108,NULL,NULL,NULL,desktop,NULL
256110,219427,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256122,219436,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256131,219444,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256139,219451,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256142,219454,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256165,219472,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256184,219487,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256193,219495,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256197,219497,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256201,219501,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
256207,219507,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256215,219512,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256221,197923,NULL,NULL,NULL,desktop,NULL
256247,219533,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256248,219534,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256250,219536,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256252,219538,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256254,219540,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
256259,198494,NULL,NULL,NULL,desktop,https://www.bsearch.com
256287,204976,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
256318,195353,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
256319,219590,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256328,219597,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256334,219601,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256354,219619,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256386,219646,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256399,219656,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256410,207981,NULL,NULL,NULL,desktop,https://www.gsearch.com
256417,219667,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256418,219668,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256438,219683,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256461,191708,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
256473,206338,NULL,NULL,NULL,desktop,https://www.gsearch.com
256491,219729,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256539,219770,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256551,219780,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256596,219811,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256599,219814,NULL,NULL,NULL,desktop,NULL
256614,219825,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256684,219883,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256686,219885,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256692,219891,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256698,219896,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256711,219906,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256713,219908,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256721,219914,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256722,219915,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256723,219916,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256724,219917,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
256746,219936,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256749,219939,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256758,219948,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
256765,219955,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256791,219977,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256805,219989,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256810,219993,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
256813,219995,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
256820,220001,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
